AvgTime,Age,Food,Drinks,FreePass,Opinion_Polarity,Concert_StartTime,Concert_EndTime,Concert_Duration,PreferedAlbum_Head Hunters,PreferedAlbum_Kind of Blue,Vinyl_True,VIP_True,Concert_City_NYC,Concert_City_SF,Ticket_Type_B,Ticket_Type_CB,Ticket_Type_LB,Ticket_Type_LT,Ticket_Type_PB,Ticket_Type_RB,Ticket_Type_RT,Ticket_Class_XL
2.422,35.0,0.0,0.0,True,0.3277777777777778,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
3.542,59.0,1049.0,0.0,True,0.55,12.0,5.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2.324,13.0,0.0,0.0,True,0.0,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.963,33.0,480.0,3013.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.844,34.0,884.0,2213.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
3.17,34.0,0.0,0.0,True,-0.10000000000000002,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
0.894,51.0,0.0,880.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.567,19.0,0.0,0.0,True,0.7,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2.202,29.0,0.0,0.0,True,0.09,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
0.239,28.0,1041.0,0.0,False,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3.234,29.0,831.0,0.0,True,0.65,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.155,19.0,29.0,779.0,False,-0.7,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.248,34.0,382.0,323.0,False,-0.04722222222222224,16.0,7.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3.014,10.0,0.0,0.0,True,0.7,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2.972,29.0,1186.0,5.0,True,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.139,27.0,900.0,229.0,False,0.2222222222222222,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3.185,12.0,0.0,0.0,True,0.5,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2.745,27.0,710.0,66.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.798,21.0,657.0,1.0,False,0.22694805194805195,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3.34,20.0,2398.0,181.0,True,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.903,44.0,2336.0,5234.0,False,0.15,12.0,5.0,5.0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
0.307,38.0,38.0,1587.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2.262,20.0,880.0,8.0,True,0.3625,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3.43,47.0,0.0,0.0,True,-0.3333333333333333,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0.877,45.0,294.0,633.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.055,28.0,144.0,560.0,False,-0.1,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
3.16,38.0,771.0,2.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2.973,37.0,925.0,62.0,True,0.16666666666666666,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.677,30.0,2251.0,541.0,False,0.35555555555555557,16.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2.255,44.0,0.0,0.0,True,-0.16666666666666666,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
2.557,40.0,0.0,0.0,True,-0.7,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2.591,21.0,0.0,0.0,True,1.0,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
0.527,31.0,522.0,386.0,False,0.1,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2.468,20.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.277,4.0,0.0,0.0,False,0.30000000000000004,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3.908,22.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
3.831,21.0,3224.0,0.0,True,0.0,12.0,5.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0.768,34.0,380.0,919.0,False,-0.3333333333333333,12.0,5.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3.092,6.0,0.0,0.0,True,0.32155844155844154,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2.411,20.0,10118.0,227.0,True,0.0,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3.822,1.0,0.0,0.0,True,0.0,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
0.212,22.0,720.0,0.0,False,0.4375,14.0,7.0,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.416,40.0,1307.0,1.0,False,0.2222222222222222,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3.499,49.0,1757.0,1364.0,True,0.0,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.71,33.0,0.0,0.0,False,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
2.078,31.0,0.0,0.0,True,0.55,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
2.981,18.0,0.0,0.0,True,0.1875,12.0,5.0,5.0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
3.21,13.0,0.0,0.0,True,0.2222222222222222,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
0.338,27.0,6.0,803.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.855,21.0,141.0,747.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2.133,13.0,3133.0,0.0,True,0.38463203463203466,16.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.1,14.0,0.0,0.0,True,0.3416666666666667,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.865,24.0,252.0,449.0,False,0.26666666666666666,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2.927,31.0,0.0,0.0,True,0.32499999999999996,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2.004,52.0,559.0,0.0,True,-0.5125,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2.094,54.0,0.0,0.0,True,0.4375,16.0,7.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2.33,10.0,0.0,0.0,True,0.6,14.0,7.0,5.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0.203,16.0,694.0,102.0,False,0.65,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3.82,14.0,797.0,49.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3.533,42.0,0.0,0.0,True,0.4,16.0,7.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
0.44,31.0,0.0,0.0,False,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
2.901,38.0,0.0,0.0,True,1.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0.432,32.0,959.0,666.0,False,0.0,16.0,7.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.41,24.0,1220.0,140.0,False,-0.26666666666666666,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2.958,40.0,0.0,0.0,True,0.8,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
0.502,43.0,8.0,780.0,False,1.0,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3.372,4.0,0.0,0.0,True,0.5,16.0,7.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2.949,42.0,0.0,0.0,True,1.0,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0.074,22.0,537.0,7.0,False,-0.5,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.87,31.0,1686.0,6.0,False,-0.3333333333333333,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.29,39.0,532.0,1360.0,False,0.36666666666666664,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2.128,23.0,0.0,0.0,True,0.55,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.002,24.0,0.0,0.0,False,-0.125,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
0.685,36.0,5578.0,12959.0,False,-0.04722222222222224,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0.65,43.0,744.0,144.0,False,0.7,16.0,7.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3.477,18.0,774.0,13.0,True,0.5583333333333333,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0.983,19.0,619.0,142.0,False,-0.7,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.719,26.0,458.0,3026.0,False,0.0,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.333,19.0,640.0,50.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.953,30.0,3834.0,1032.0,False,0.32499999999999996,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0.365,28.0,3534.0,4289.0,False,0.0,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.115,0.0,0.0,0.0,True,0.8,16.0,7.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.821,24.0,59.0,744.0,False,0.7,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2.972,7.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3.723,50.0,0.0,0.0,True,0.30000000000000004,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
2.235,1.0,0.0,0.0,True,0.5,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.336,28.0,85.0,560.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.049,48.0,1656.0,298.0,False,0.05,16.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3.413,18.0,0.0,0.0,True,-0.1,14.0,7.0,5.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
2.093,19.0,699.0,104.0,True,0.35,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3.986,30.0,0.0,0.0,True,-0.1,16.0,7.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3.364,39.0,0.0,0.0,True,0.4333333333333333,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
3.938,25.0,0.0,0.0,True,0.35714285714285715,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.734,24.0,3316.0,6254.0,False,0.0,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3.336,15.0,1289.0,225.0,True,0.1875,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.35,20.0,1370.0,9.0,False,0.35,12.0,5.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2.485,41.0,0.0,0.0,True,0.55,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
3.853,27.0,760.0,0.0,True,1.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.339,27.0,1299.0,0.0,False,-0.4166666666666667,12.0,5.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.716,15.0,441.0,198.0,False,-0.4166666666666667,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3.253,14.0,0.0,0.0,True,0.4416666666666667,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0.322,49.0,189.0,882.0,False,0.7,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3.152,33.0,0.0,0.0,True,0.4333333333333333,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
2.858,3.0,0.0,0.0,True,0.8500000000000001,16.0,7.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.118,29.0,257.0,446.0,False,-0.13333333333333333,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.569,35.0,7123.0,14.0,True,0.6333333333333333,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.405,46.0,0.0,0.0,False,0.5285714285714286,12.0,5.0,5.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
3.06,49.0,2758.0,319.0,True,0.8,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2.732,18.0,0.0,0.0,True,0.26666666666666666,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0.824,34.0,0.0,776.0,False,0.14166666666666664,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.13,20.0,784.0,0.0,False,0.39999999999999997,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.554,39.0,209.0,6317.0,False,0.4333333333333333,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3.708,22.0,0.0,0.0,True,0.3416666666666667,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0.132,40.0,0.0,824.0,False,0.3625,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2.058,11.0,0.0,0.0,True,1.0,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
3.06,11.0,0.0,0.0,True,0.6666666666666666,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.049,13.0,898.0,24.0,False,0.8,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.379,33.0,166.0,2525.0,False,0.48,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.658,42.0,1545.0,160.0,False,0.18492063492063493,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.275,23.0,741.0,867.0,False,0.30000000000000004,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.446,30.0,468.0,323.0,False,0.07499999999999998,16.0,7.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.491,59.0,0.0,0.0,False,0.4375,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3.673,57.0,0.0,0.0,True,0.3277777777777778,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
2.055,27.0,1103.0,0.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2.565,13.0,0.0,0.0,True,0.4166666666666667,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
0.841,2.0,0.0,0.0,False,-0.7,16.0,7.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.819,19.0,387.0,1431.0,False,-0.5,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.002,23.0,41.0,768.0,False,-0.04722222222222224,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2.103,25.0,0.0,0.0,True,0.0,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0.414,52.0,142.0,3587.0,False,0.7,16.0,7.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,35.0,0.0,0.0,True,0.30000000000000004,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.633,24.0,0.0,0.0,True,0.38,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
3.919,24.0,939.0,9.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3.233,0.0,0.0,0.0,True,-0.3333333333333333,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
0.656,21.0,642.0,2.0,False,0.3416666666666667,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.852,23.0,8.0,683.0,False,0.35,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.049,18.0,34.0,612.0,False,-0.10000000000000002,14.0,7.0,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0.628,27.0,0.0,908.0,False,-0.10178571428571428,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3.124,52.0,0.0,0.0,True,-0.7,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
3.834,14.0,0.0,0.0,True,0.4,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
0.842,25.0,923.0,91.0,False,0.2,12.0,5.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2.447,1.0,0.0,0.0,True,0.0,16.0,7.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.255,19.0,867.0,2032.0,False,0.5,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3.124,0.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.205,17.0,5879.0,38.0,False,-0.5,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.468,22.0,2076.0,0.0,False,-0.75,12.0,5.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0.963,42.0,551.0,252.0,False,0.4166666666666667,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.693,42.0,7406.0,0.0,False,0.44375,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3.086,38.0,0.0,0.0,True,0.8,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.164,20.0,0.0,0.0,True,0.30000000000000004,12.0,5.0,5.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0.424,23.0,1858.0,16326.0,False,-0.4166666666666667,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0.021,50.0,0.0,0.0,False,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
3.864,28.0,0.0,0.0,True,-0.5125,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
0.557,39.0,0.0,1104.0,False,-0.4166666666666667,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3.4,23.0,0.0,0.0,True,0.8,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3.776,31.0,2474.0,125.0,True,-0.7,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.349,42.0,3726.0,7721.0,False,0.0,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3.965,52.0,0.0,0.0,True,0.44999999999999996,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0.186,51.0,1176.0,1442.0,False,0.8500000000000001,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.959,23.0,445.0,273.0,True,0.5,16.0,7.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.5,39.0,2085.0,0.0,False,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.341,14.0,0.0,0.0,False,-0.13333333333333333,16.0,7.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.039,29.0,27.0,657.0,False,0.6,14.0,7.0,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3.607,60.0,0.0,0.0,True,0.625,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3.155,19.0,571.0,161.0,True,-0.10178571428571428,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.726,34.0,2625.0,152.0,False,0.35,16.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.733,25.0,762.0,50.0,False,0.35714285714285715,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.619,18.0,1.0,822.0,False,0.2222222222222222,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3.954,24.0,0.0,0.0,True,0.0,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
2.494,13.0,0.0,0.0,True,0.5,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0.841,27.0,1891.0,2167.0,False,0.0,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.203,38.0,1149.0,34.0,False,0.3625,12.0,5.0,5.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.286,44.0,74.0,0.0,False,0.35,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2.028,8.0,0.0,0.0,True,0.2,12.0,5.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2.372,68.0,0.0,0.0,True,-0.4166666666666667,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.459,24.0,396.0,1738.0,False,0.7,16.0,7.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.256,27.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
0.06,28.0,679.0,0.0,False,0.43,14.0,7.0,5.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2.874,8.0,0.0,0.0,True,0.4133333333333334,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2.155,32.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2.44,2.0,0.0,0.0,True,0.44999999999999996,16.0,7.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2.193,35.0,0.0,0.0,True,0.22694805194805195,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.884,5.0,0.0,0.0,False,-0.75,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2.974,32.0,106.0,801.0,True,0.8,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2.534,29.0,0.0,0.0,True,0.18492063492063493,12.0,5.0,5.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
0.491,24.0,1368.0,0.0,False,0.49333333333333335,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2.942,38.0,2077.0,1339.0,True,0.5,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
0.325,27.0,2515.0,1.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.178,38.0,0.0,0.0,True,0.4666666666666666,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.478,36.0,588.0,594.0,False,0.3277777777777778,12.0,5.0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.325,44.0,328.0,460.0,False,0.44999999999999996,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0.286,33.0,1245.0,44.0,False,0.18,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.448,48.0,0.0,2040.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.482,33.0,3624.0,2035.0,False,-0.75,12.0,5.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
3.034,7.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.26,16.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2.199,35.0,0.0,0.0,True,0.2,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2.62,21.0,1151.0,0.0,True,0.09375000000000003,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.433,20.0,865.0,0.0,False,0.09999999999999998,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.548,64.0,696.0,104.0,False,-0.5,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.783,58.0,495.0,978.0,False,0.0,16.0,7.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3.749,23.0,2299.0,0.0,True,0.22694805194805195,12.0,5.0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3.577,19.0,0.0,0.0,True,0.475,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3.918,22.0,0.0,0.0,True,-0.4166666666666667,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
0.057,18.0,3739.0,0.0,False,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.812,21.0,1.0,660.0,False,0.18492063492063493,14.0,7.0,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2.92,2.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0.229,21.0,0.0,0.0,False,0.7,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
2.625,22.0,0.0,0.0,True,0.4416666666666667,16.0,7.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
0.252,60.0,0.0,706.0,False,0.5,16.0,7.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3.942,18.0,0.0,0.0,True,0.2222222222222222,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
2.764,3.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.599,42.0,16.0,7636.0,False,0.0,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0.976,36.0,774.0,2112.0,False,0.19999999999999998,12.0,5.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
